input_folder,embedding,model,experiment,fold,metric,value,model_class,summary_path,source_file
results/sciplex3_cv/max100,lpm,decoder,decoder_l1000,3,top_k_recall_scores,0.0,DecoderOnly,results/sciplex3_cv/max100/decoder_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,decoder,decoder_l1000,3,mmd_pca,2.113,DecoderOnly,results/sciplex3_cv/max100/decoder_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,decoder,decoder_l1000,3,mmd_rank_pca,0.2858,DecoderOnly,results/sciplex3_cv/max100/decoder_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,0,rmse_average,0.02394,CPA,results/sciplex3_cv/max100/cpa_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,0,rmse_rank_average,0.3796,CPA,results/sciplex3_cv/max100/cpa_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,0,cosine_pca_average,0.9056,CPA,results/sciplex3_cv/max100/cpa_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,0,cosine_rank_pca_average,0.3794,CPA,results/sciplex3_cv/max100/cpa_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,0,cosine_logfc,0.2907,CPA,results/sciplex3_cv/max100/cpa_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,0,cosine_rank_logfc,0.3846,CPA,results/sciplex3_cv/max100/cpa_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,0,r2_score_scores,-0.001406,CPA,results/sciplex3_cv/max100/cpa_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,0,top_k_recall_scores,0.00127,CPA,results/sciplex3_cv/max100/cpa_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,0,mmd_pca,2.047,CPA,results/sciplex3_cv/max100/cpa_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,0,mmd_rank_pca,0.3883,CPA,results/sciplex3_cv/max100/cpa_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,1,rmse_average,0.02384,CPA,results/sciplex3_cv/max100/cpa_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,1,rmse_rank_average,0.4088,CPA,results/sciplex3_cv/max100/cpa_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,1,cosine_pca_average,0.9088,CPA,results/sciplex3_cv/max100/cpa_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,1,cosine_rank_pca_average,0.3984,CPA,results/sciplex3_cv/max100/cpa_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,1,cosine_logfc,0.2814,CPA,results/sciplex3_cv/max100/cpa_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,1,cosine_rank_logfc,0.4044,CPA,results/sciplex3_cv/max100/cpa_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,1,r2_score_scores,-0.001347,CPA,results/sciplex3_cv/max100/cpa_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,1,top_k_recall_scores,0.002222,CPA,results/sciplex3_cv/max100/cpa_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,1,mmd_pca,2.048,CPA,results/sciplex3_cv/max100/cpa_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,1,mmd_rank_pca,0.4046,CPA,results/sciplex3_cv/max100/cpa_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,2,rmse_average,0.02305,CPA,results/sciplex3_cv/max100/cpa_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,2,rmse_rank_average,0.4307,CPA,results/sciplex3_cv/max100/cpa_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,2,cosine_pca_average,0.9179,CPA,results/sciplex3_cv/max100/cpa_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,2,cosine_rank_pca_average,0.4466,CPA,results/sciplex3_cv/max100/cpa_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,2,cosine_logfc,0.2662,CPA,results/sciplex3_cv/max100/cpa_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,2,cosine_rank_logfc,0.4392,CPA,results/sciplex3_cv/max100/cpa_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,2,r2_score_scores,-0.002772,CPA,results/sciplex3_cv/max100/cpa_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,2,top_k_recall_scores,0.0006349,CPA,results/sciplex3_cv/max100/cpa_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,2,mmd_pca,2.011,CPA,results/sciplex3_cv/max100/cpa_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,2,mmd_rank_pca,0.4326,CPA,results/sciplex3_cv/max100/cpa_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,rmse_average,0.02219,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,rmse_rank_average,0.3421,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,cosine_pca_average,0.9264,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,cosine_rank_pca_average,0.2933,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,cosine_logfc,0.3335,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,cosine_rank_logfc,0.36,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,r2_score_scores,-0.001637,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,top_k_recall_scores,0.003415,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,mmd_pca,2.002,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,mmd_rank_pca,0.2768,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,rmse_average,0.02362,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,rmse_rank_average,0.3345,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,cosine_pca_average,0.909,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,cosine_rank_pca_average,0.3351,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,cosine_logfc,0.32,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,cosine_rank_logfc,0.3496,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,r2_score_scores,-0.002784,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,top_k_recall_scores,0.001587,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,mmd_pca,2.03,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,mmd_rank_pca,0.3411,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,rmse_average,0.02459,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,rmse_rank_average,0.3802,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,cosine_pca_average,0.9046,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,cosine_rank_pca_average,0.3686,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,cosine_logfc,0.2889,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,cosine_rank_logfc,0.3844,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,r2_score_scores,-0.001774,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,top_k_recall_scores,0.001905,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,mmd_pca,2.062,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,mmd_rank_pca,0.3779,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,rmse_average,0.02212,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,rmse_rank_average,0.3705,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,cosine_pca_average,0.928,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,cosine_rank_pca_average,0.3719,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,cosine_logfc,0.2807,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,cosine_rank_logfc,0.3626,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,r2_score_scores,-0.002387,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,top_k_recall_scores,0.001905,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,mmd_pca,1.147,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,mmd_rank_pca,0.3928,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,rmse_average,0.02218,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,rmse_rank_average,0.3181,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,cosine_pca_average,0.9297,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,cosine_rank_pca_average,0.2669,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,cosine_logfc,0.3188,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,cosine_rank_logfc,0.3134,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,r2_score_scores,0.002919,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,top_k_recall_scores,0.007154,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,mmd_pca,0.895,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,mmd_rank_pca,0.2634,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_lpm_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,0,rmse_average,0.1665,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,0,rmse_rank_average,0.498,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,0,cosine_pca_average,0.5096,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,0,cosine_rank_pca_average,0.4283,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,0,cosine_logfc,-0.004146,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,0,cosine_rank_logfc,0.5057,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,0,r2_score_scores,-0.04545,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,0,top_k_recall_scores,0.0,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,0,mmd_pca,2.993,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,0,mmd_rank_pca,0.4241,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,1,rmse_average,0.1704,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,1,rmse_rank_average,0.4947,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,1,cosine_pca_average,0.4714,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,1,cosine_rank_pca_average,0.5012,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,1,cosine_logfc,0.005237,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,1,cosine_rank_logfc,0.5026,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,1,r2_score_scores,-0.04563,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,1,top_k_recall_scores,0.0,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,1,mmd_pca,3.302,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,1,mmd_rank_pca,0.4723,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,2,rmse_average,0.1682,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,2,rmse_rank_average,0.4718,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,2,cosine_pca_average,0.4884,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
